image_id,file_name,category_id,category,score,bbox,edge_len,size_band,fp_type,best_iou,confused_with,error_kind
267,267.jpg,2,boat,0.32862,"[1036.43, 516.58, 18.04, 18.35]",18.19433977917308,16-32,background,0.0,,FP
267,267.jpg,1,swimmer,0.27526,"[1076.8, 481.24, 25.28, 21.05]",23.06824657402465,16-32,background,0.0,,FP
267,267.jpg,2,boat,0.24123,"[957.17, 685.42, 25.78, 24.77]",25.26995449145091,16-32,duplicate,0.6052122116088867,boat,FP
267,267.jpg,1,swimmer,0.20293,"[1074.8, 494.2, 13.23, 13.52]",13.374213995596152,<16,background,0.0,,FP
267,267.jpg,1,swimmer,0.13497,"[979.54, 532.67, 13.4, 11.06]",12.173906521737385,<16,background,0.0,,FP
267,267.jpg,1,swimmer,0.10573,"[1210.07, 432.28, 15.14, 12.13]",13.551686241940523,<16,background,0.0,,FP
267,267.jpg,2,boat,0.10353,"[958.45, 646.2, 91.75, 62.76]",75.8830020492073,>64,localization,0.13762244582176208,boat,FP
300,300.jpg,1,swimmer,0.11192,"[657.55, 739.26, 14.54, 13.29]",13.900956801601822,<16,background,0.0,,FP
300,300.jpg,1,swimmer,0.10574,"[662.7, 848.74, 10.57, 13.03]",11.73571898095724,<16,background,0.0,,FP
310,310.jpg,1,swimmer,0.1467,"[891.94, 662.93, 12.92, 13.72]",13.31399263932499,<16,background,0.0,,FP
351,351.jpg,2,boat,0.31794,"[815.42, 817.13, 181.44, 91.87]",129.10806636302783,>64,localization,0.3375149369239807,boat,FP
379,379.jpg,2,boat,0.79742,"[64.93, 205.52, 39.51, 22.24]",29.642914836432666,16-32,class_confusion,0.8784533143043518,swimmer,FP
379,379.jpg,1,swimmer,0.40921,"[999.95, 327.81, 14.14, 9.3]",11.467432144992182,<16,background,0.0,,FP
382,382.jpg,1,swimmer,0.65296,"[1124.02, 0.0, 52.41, 22.4]",34.26344991386594,32-64,background,0.0,,FP
501,501.jpg,3,jetski,0.38692,"[283.02, 911.47, 41.51, 22.53]",30.5813717808734,16-32,class_confusion,0.5060727596282959,boat,FP
501,501.jpg,3,jetski,0.18126,"[1119.49, 489.29, 34.63, 28.48]",31.404814917461305,16-32,background,0.0,,FP
526,526.jpg,1,swimmer,0.29509,"[172.28, 559.06, 23.26, 16.85]",19.797247283397763,16-32,duplicate,0.5186871290206909,swimmer,FP
526,526.jpg,1,swimmer,0.20389,"[90.75, 395.06, 18.1, 19.6]",18.835073665903195,16-32,duplicate,0.8173115253448486,swimmer,FP
526,526.jpg,1,swimmer,0.12156,"[226.97, 377.14, 31.16, 29.64]",30.390498515160953,16-32,duplicate,0.6193275451660156,swimmer,FP
526,526.jpg,4,life_saving_appliances,0.10399,"[128.75, 546.65, 17.66, 15.76]",16.682973356089736,16-32,class_confusion,0.7816101312637329,swimmer,FP
550,550.jpg,3,jetski,0.23977,"[483.63, 457.22, 47.61, 176.81]",91.74924577346671,>64,localization,0.19767343997955322,jetski,FP
595,595.jpg,4,life_saving_appliances,0.44893,"[334.32, 132.06, 20.39, 13.05]",16.312249998084262,16-32,class_confusion,0.7174527049064636,swimmer,FP
595,595.jpg,1,swimmer,0.35894,"[658.98, 580.97, 15.33, 16.49]",15.89942451788743,<16,class_confusion,0.6171088814735413,life_saving_appliances,FP
595,595.jpg,1,swimmer,0.13764,"[377.4, 140.81, 17.74, 22.64]",20.040798387289865,16-32,localization,0.3977701663970947,swimmer,FP
595,595.jpg,4,life_saving_appliances,0.12886,"[358.45, 143.81, 11.91, 16.94]",14.204062799072666,<16,background,0.0022918323520570993,,FP
595,595.jpg,4,life_saving_appliances,0.11243,"[377.63, 140.81, 18.86, 23.41]",21.012201217387958,16-32,localization,0.4181215167045593,life_saving_appliances,FP
619,619.jpg,1,swimmer,0.63719,"[966.48, 699.72, 21.15, 17.74]",19.370105833474426,16-32,background,0.0,,FP
622,622.jpg,1,swimmer,0.50455,"[607.17, 606.17, 19.64, 18.73]",19.179603749817147,16-32,localization,0.469205379486084,swimmer,FP
622,622.jpg,1,swimmer,0.32339,"[812.97, 606.17, 24.19, 16.84]",20.18315138921571,16-32,localization,0.34260767698287964,swimmer,FP
622,622.jpg,1,swimmer,0.25828,"[816.0, 576.38, 23.77, 19.65]",21.612045252590047,16-32,duplicate,0.6355385780334473,swimmer,FP
622,622.jpg,1,swimmer,0.25167,"[812.56, 583.35, 24.77, 16.08]",19.957494832768965,16-32,localization,0.4264202415943146,swimmer,FP
622,622.jpg,1,swimmer,0.18338,"[235.08, 730.24, 21.51, 22.54]",22.01897817792642,16-32,duplicate,0.6942834854125977,swimmer,FP
622,622.jpg,1,swimmer,0.15617,"[241.63, 618.44, 24.8, 22.98]",23.872662189207134,16-32,duplicate,0.7278779149055481,swimmer,FP
622,622.jpg,1,swimmer,0.15499,"[196.57, 640.37, 24.87, 17.91]",21.10501599146516,16-32,duplicate,0.7423672676086426,swimmer,FP
622,622.jpg,1,swimmer,0.14959,"[816.42, 600.88, 37.27, 20.91]",27.916226464191038,16-32,duplicate,0.6355900168418884,swimmer,FP
622,622.jpg,1,swimmer,0.12183,"[814.35, 580.38, 33.03, 21.61]",26.716629652708818,16-32,localization,0.42849382758140564,swimmer,FP
655,655.jpg,1,swimmer,0.46969,"[88.11, 188.45, 22.38, 24.33]",23.334639487251565,16-32,localization,0.49850156903266907,swimmer,FP
655,655.jpg,1,swimmer,0.20912,"[121.93, 224.4, 17.03, 24.04]",20.233665016501583,16-32,duplicate,0.618181049823761,swimmer,FP
655,655.jpg,1,swimmer,0.16788,"[73.95, 287.39, 19.58, 18.66]",19.11446572625037,16-32,localization,0.4214988648891449,swimmer,FP
655,655.jpg,1,swimmer,0.13458,"[69.8, 178.31, 38.89, 33.6]",36.14836095869355,32-64,localization,0.49753525853157043,swimmer,FP
767,767.jpg,3,jetski,0.18236,"[1126.5, 565.72, 61.36, 45.8]",53.0121495508341,32-64,background,0.03089091368019581,,FP
780,780.jpg,2,boat,0.32931,"[1204.23, 142.05, 25.77, 155.78]",63.35969223410101,32-64,localization,0.33229950070381165,boat,FP
780,780.jpg,2,boat,0.12422,"[1211.59, 121.62, 17.97, 175.64]",56.18051975551668,32-64,localization,0.3022797405719757,boat,FP
780,780.jpg,2,boat,0.10884,"[1192.13, 214.81, 37.87, 87.36]",57.51802500086386,32-64,localization,0.33979395031929016,boat,FP
803,803.jpg,3,jetski,0.65697,"[358.52, 532.32, 59.7, 92.44]",74.28773788452574,>64,duplicate,0.6453074216842651,jetski,FP
824,824.jpg,2,boat,0.83536,"[1071.88, 663.9, 46.17, 47.62]",46.889395389576094,32-64,class_confusion,0.8951676487922668,jetski,FP
824,824.jpg,1,swimmer,0.12498,"[859.03, 233.3, 19.79, 8.49]",12.962141026852008,<16,background,0.0,,FP
868,868.jpg,1,swimmer,0.6754,"[3675.25, 1841.51, 56.68, 50.26]",53.37355899694155,32-64,localization,0.44230130314826965,swimmer,FP
868,868.jpg,1,swimmer,0.32336,"[3330.54, 1650.45, 49.83, 69.04]",58.65375691292076,32-64,background,0.0,,FP
868,868.jpg,1,swimmer,0.2551,"[4037.05, 1917.98, 33.95, 41.24]",37.417883424907934,32-64,background,0.0,,FP
868,868.jpg,1,swimmer,0.16311,"[3716.7, 1634.39, 33.32, 40.63]",36.79390710430193,32-64,background,0.0,,FP
887,887.jpg,2,boat,0.41793,"[624.8, 1386.07, 279.18, 315.88]",296.9635977691542,>64,localization,0.29686787724494934,boat,FP
887,887.jpg,1,swimmer,0.3449,"[5136.61, 3383.74, 33.81, 35.57]",34.678836485672356,32-64,localization,0.4589971899986267,swimmer,FP
887,887.jpg,2,boat,0.26673,"[4497.4, 2924.99, 63.27, 59.47]",61.34058118407422,32-64,background,0.0,,FP
887,887.jpg,1,swimmer,0.20939,"[5004.48, 3391.32, 36.3, 30.34]",33.18647314795593,32-64,class_confusion,0.5229982733726501,boat,FP
887,887.jpg,2,boat,0.19152,"[626.53, 1403.41, 529.26, 306.69]",402.8880109906474,>64,localization,0.1612875908613205,boat,FP
887,887.jpg,1,swimmer,0.14232,"[4512.24, 3139.09, 59.81, 39.62]",48.67927895932724,32-64,background,0.0,,FP
887,887.jpg,2,boat,0.13172,"[630.16, 1495.69, 237.03, 206.56]",221.27113865120322,>64,duplicate,0.5243558883666992,boat,FP
984,984.jpg,1,swimmer,0.13193,"[947.26, 2053.6, 43.45, 33.67]",38.248679715775815,32-64,background,0.0,,FP
984,984.jpg,1,swimmer,0.10377,"[1447.29, 2554.19, 21.48, 46.17]",31.4917703535384,16-32,background,0.0,,FP
1003,1003.jpg,1,swimmer,0.12933,"[3523.09, 0.0, 58.14, 12.15]",26.578205357021382,16-32,background,0.0,,FP
1018,1018.jpg,1,swimmer,0.48882,"[72.49, 3191.24, 41.02, 53.92]",47.02976079037613,32-64,localization,0.3826195299625397,swimmer,FP
1018,1018.jpg,1,swimmer,0.10988,"[144.79, 3252.97, 41.22, 55.06]",47.64003778336033,32-64,localization,0.17227908968925476,swimmer,FP
1032,1032.jpg,2,boat,0.33427,"[1011.21, 3394.32, 70.69, 93.35]",81.2336845157229,>64,duplicate,0.6443697810173035,boat,FP
1036,1036.jpg,1,swimmer,0.37064,"[849.7, 1090.43, 33.36, 25.14]",28.95980662918867,16-32,background,0.0,,FP
1036,1036.jpg,2,boat,0.27122,"[803.95, 446.53, 87.19, 115.4]",100.30815520185784,>64,duplicate,0.70151287317276,boat,FP
1036,1036.jpg,1,swimmer,0.25159,"[828.49, 895.07, 32.95, 46.08]",38.96583118579662,32-64,localization,0.2252465784549713,swimmer,FP
1036,1036.jpg,1,swimmer,0.22293,"[830.84, 903.37, 55.96, 31.56]",42.02496400950273,32-64,localization,0.19364728033542633,swimmer,FP
1036,1036.jpg,1,swimmer,0.19297,"[919.49, 1099.42, 39.8, 40.05]",39.924804320121595,32-64,localization,0.27666422724723816,swimmer,FP
1036,1036.jpg,1,swimmer,0.19217,"[984.57, 1304.23, 36.27, 51.89]",43.38260365630445,32-64,background,0.0,,FP
1036,1036.jpg,1,swimmer,0.18056,"[986.33, 1324.13, 37.78, 33.84]",35.75577156208491,32-64,background,0.0,,FP
1036,1036.jpg,1,swimmer,0.16711,"[987.27, 1335.15, 34.93, 41.68]",38.156027046850674,32-64,background,0.0,,FP
1036,1036.jpg,1,swimmer,0.15695,"[919.77, 1107.63, 40.29, 60.55]",49.391897108736366,32-64,localization,0.18077033758163452,swimmer,FP
1036,1036.jpg,2,boat,0.14847,"[982.73, 1111.27, 76.83, 101.78]",88.42939217251241,>64,duplicate,0.607751190662384,boat,FP
1036,1036.jpg,1,swimmer,0.12841,"[987.99, 1381.26, 35.45, 59.52]",45.93456215095557,32-64,background,0.0,,FP
1037,1037.jpg,1,swimmer,0.45666,"[772.75, 582.14, 40.42, 41.27]",40.84278883719867,32-64,localization,0.2769562900066376,swimmer,FP
1037,1037.jpg,1,swimmer,0.4087,"[850.1, 794.03, 31.9, 33.97]",32.91873326845977,32-64,background,0.0,,FP
1037,1037.jpg,1,swimmer,0.3126,"[667.37, 374.67, 48.78, 43.08]",45.841492122312076,32-64,localization,0.24982839822769165,swimmer,FP
1037,1037.jpg,1,swimmer,0.29495,"[844.3, 862.13, 37.99, 35.95]",36.95592645300616,32-64,background,0.0,,FP
1037,1037.jpg,1,swimmer,0.25264,"[659.33, 0.0, 60.39, 28.31]",41.34780405293611,32-64,background,0.0,,FP
1037,1037.jpg,1,swimmer,0.24223,"[688.01, 553.54, 38.88, 43.49]",41.120447468382444,32-64,background,0.0,,FP
1037,1037.jpg,1,swimmer,0.18142,"[854.32, 790.51, 35.43, 43.92]",39.44725085478074,32-64,background,0.0,,FP
1037,1037.jpg,1,swimmer,0.15709,"[647.88, 374.46, 53.77, 43.33]",48.268562232575356,32-64,localization,0.2253359854221344,swimmer,FP
1037,1037.jpg,2,boat,0.13086,"[852.03, 589.92, 70.86, 107.04]",87.09106957662192,>64,duplicate,0.672389805316925,boat,FP
1073,1073.jpg,1,swimmer,0.59909,"[4047.89, 280.01, 35.54, 35.08]",35.309250912473345,32-64,localization,0.36896127462387085,swimmer,FP
1073,1073.jpg,1,swimmer,0.48644,"[4108.71, 553.75, 38.3, 46.88]",42.37338787493867,32-64,localization,0.34753474593162537,swimmer,FP
1073,1073.jpg,1,swimmer,0.3649,"[4262.24, 530.91, 32.92, 28.69]",30.732308732016865,16-32,localization,0.40233999490737915,swimmer,FP
1073,1073.jpg,1,swimmer,0.16416,"[3947.89, 173.83, 44.26, 39.79]",41.96552632816607,32-64,localization,0.40888410806655884,swimmer,FP
1073,1073.jpg,1,swimmer,0.10362,"[4113.42, 564.08, 37.38, 58.27]",46.67046817849592,32-64,localization,0.2864839434623718,swimmer,FP
1096,1096.jpg,1,swimmer,0.57117,"[2210.56, 3334.65, 34.33, 31.89]",33.08751577256896,32-64,localization,0.23383614420890808,swimmer,FP
1096,1096.jpg,1,swimmer,0.54109,"[2513.93, 3554.8, 47.45, 56.44]",51.75014975823741,32-64,localization,0.33979594707489014,swimmer,FP
1096,1096.jpg,2,boat,0.5368,"[2562.27, 2670.26, 159.13, 93.33]",121.86715267043864,>64,localization,0.4129678010940552,boat,FP
1096,1096.jpg,1,swimmer,0.52482,"[2283.98, 2868.41, 43.14, 36.52]",39.692225939092914,32-64,localization,0.46056729555130005,swimmer,FP
1096,1096.jpg,1,swimmer,0.4152,"[2435.05, 3266.67, 54.44, 39.12]",46.14859477817282,32-64,duplicate,0.6180023550987244,swimmer,FP
1096,1096.jpg,1,swimmer,0.34119,"[2352.08, 2804.68, 42.58, 46.68]",44.582893580385736,32-64,localization,0.33557477593421936,swimmer,FP
1096,1096.jpg,1,swimmer,0.31111,"[2359.32, 3379.69, 45.36, 36.77]",40.83977473003494,32-64,localization,0.2518155872821808,swimmer,FP
1096,1096.jpg,1,swimmer,0.27348,"[2512.74, 3562.28, 46.19, 60.86]",53.02002829120332,32-64,localization,0.323714017868042,swimmer,FP
1096,1096.jpg,1,swimmer,0.25227,"[2361.32, 3387.32, 61.35, 31.86]",44.21098279839524,32-64,localization,0.21487653255462646,swimmer,FP
1096,1096.jpg,1,swimmer,0.23443,"[2307.47, 3373.32, 58.36, 45.42]",51.48505802657699,32-64,localization,0.3463221490383148,swimmer,FP
1096,1096.jpg,1,swimmer,0.18226,"[2284.69, 3366.83, 53.19, 52.11]",52.64723069640036,32-64,localization,0.3312009871006012,swimmer,FP
1096,1096.jpg,1,swimmer,0.17728,"[2284.64, 3465.93, 59.92, 29.27]",41.87909263582486,32-64,localization,0.4453812539577484,swimmer,FP
1109,1109.jpg,2,boat,0.34679,"[3764.47, 764.23, 156.49, 98.57]",124.19830634916082,>64,duplicate,0.5568394660949707,boat,FP
1109,1109.jpg,1,swimmer,0.14721,"[4104.24, 554.11, 38.52, 57.13]",46.911060529474284,32-64,duplicate,0.5089410543441772,swimmer,FP
1109,1109.jpg,1,swimmer,0.1232,"[3962.56, 149.49, 45.63, 63.68]",53.904715934693506,32-64,duplicate,0.6800382733345032,swimmer,FP
1123,1123.jpg,1,swimmer,0.55147,"[3417.32, 1012.61, 58.74, 30.65]",42.43089676167592,32-64,localization,0.21714569628238678,swimmer,FP
1123,1123.jpg,1,swimmer,0.42505,"[3171.22, 858.33, 54.91, 37.64]",45.46220848133095,32-64,localization,0.41997042298316956,swimmer,FP
1123,1123.jpg,1,swimmer,0.42111,"[3171.18, 756.56, 54.67, 33.86]",43.02471615246288,32-64,localization,0.21851620078086853,swimmer,FP
1123,1123.jpg,1,swimmer,0.3966,"[3264.07, 826.85, 52.8, 45.82]",49.18633956699766,32-64,localization,0.41892775893211365,swimmer,FP
1123,1123.jpg,1,swimmer,0.3857,"[3687.6, 921.85, 31.06, 41.52]",35.9111570406747,32-64,localization,0.46199831366539,swimmer,FP
1123,1123.jpg,1,swimmer,0.377,"[3031.36, 1645.27, 28.09, 46.07]",35.97368899626503,32-64,background,0.0,,FP
1123,1123.jpg,1,swimmer,0.33513,"[3648.67, 1619.95, 52.35, 30.39]",39.88629463863496,32-64,localization,0.3922267556190491,swimmer,FP
1123,1123.jpg,1,swimmer,0.31656,"[3582.52, 1171.65, 34.35, 32.55]",33.43789018463934,32-64,duplicate,0.67896968126297,swimmer,FP
1123,1123.jpg,1,swimmer,0.30539,"[3663.19, 1620.8, 53.79, 31.08]",40.88756779266773,32-64,localization,0.37325191497802734,swimmer,FP
1123,1123.jpg,1,swimmer,0.29899,"[3180.43, 751.4, 59.15, 34.84]",45.39588087040497,32-64,localization,0.25715532898902893,swimmer,FP
1123,1123.jpg,1,swimmer,0.27072,"[3579.88, 1098.74, 53.82, 33.68]",42.57531679271453,32-64,duplicate,0.681484043598175,swimmer,FP
1123,1123.jpg,1,swimmer,0.26465,"[3523.77, 1017.36, 56.81, 23.39]",36.45251568822103,32-64,localization,0.3476858139038086,swimmer,FP
1123,1123.jpg,1,swimmer,0.24331,"[3177.92, 750.06, 39.28, 43.35]",41.264851871780664,32-64,localization,0.23021070659160614,swimmer,FP
1123,1123.jpg,1,swimmer,0.22475,"[3177.36, 861.78, 62.21, 33.73]",45.80767730413757,32-64,localization,0.4136596918106079,swimmer,FP
1123,1123.jpg,1,swimmer,0.1647,"[3264.69, 837.45, 56.13, 57.7]",56.90958618721454,32-64,localization,0.34458258748054504,swimmer,FP
1123,1123.jpg,1,swimmer,0.14878,"[3443.77, 895.07, 45.6, 50.58]",48.0254932301585,32-64,localization,0.38778164982795715,swimmer,FP
1123,1123.jpg,1,swimmer,0.11579,"[3443.43, 910.29, 44.36, 53.08]",48.52451751434526,32-64,localization,0.35551995038986206,swimmer,FP
1125,1125.jpg,1,swimmer,0.40539,"[3512.27, 346.8, 50.0, 26.3]",36.26292872893749,32-64,localization,0.4260086715221405,swimmer,FP
1125,1125.jpg,1,swimmer,0.21577,"[3525.26, 345.73, 55.28, 24.86]",37.07102372473682,32-64,localization,0.43829280138015747,swimmer,FP
1125,1125.jpg,2,boat,0.15437,"[3072.67, 641.2, 207.58, 130.65]",164.68250362439844,>64,localization,0.29551461338996887,boat,FP
1125,1125.jpg,2,boat,0.12375,"[3071.94, 672.68, 172.78, 98.38]",130.37674792692138,>64,localization,0.459890753030777,boat,FP
1129,1129.jpg,2,boat,0.56713,"[572.9, 1618.45, 179.24, 85.12]",123.51886009836717,>64,localization,0.38784855604171753,boat,FP
1129,1129.jpg,1,swimmer,0.45511,"[271.81, 2570.64, 36.5, 30.34]",33.27777035800325,32-64,localization,0.3317531645298004,swimmer,FP
1129,1129.jpg,1,swimmer,0.44337,"[146.79, 2648.24, 35.87, 27.67]",31.50433144823105,16-32,localization,0.31737300753593445,swimmer,FP
1129,1129.jpg,1,swimmer,0.41984,"[542.04, 2795.29, 37.97, 29.31]",33.36016636649164,32-64,localization,0.48787540197372437,swimmer,FP
1129,1129.jpg,1,swimmer,0.3707,"[560.66, 2872.14, 32.72, 44.52]",38.16666608442503,32-64,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.29998,"[399.33, 2798.83, 52.77, 28.23]",38.59659440935172,32-64,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.29681,"[443.24, 2433.19, 41.16, 30.97]",35.70329396568333,32-64,localization,0.2510344982147217,swimmer,FP
1129,1129.jpg,1,swimmer,0.28211,"[362.4, 2600.0, 30.64, 42.05]",35.89445639649666,32-64,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.26195,"[453.1, 2428.53, 26.38, 35.2]",30.472545020066836,16-32,localization,0.2976585328578949,swimmer,FP
1129,1129.jpg,1,swimmer,0.21707,"[1225.07, 3409.63, 36.7, 24.49]",29.979709805133204,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.17615,"[212.27, 2395.33, 43.29, 45.32]",44.293371964663066,32-64,background,0.0,,FP
1129,1129.jpg,2,boat,0.16736,"[558.72, 1634.04, 180.43, 83.3]",122.59616225640997,>64,localization,0.334470272064209,boat,FP
1129,1129.jpg,1,swimmer,0.15792,"[265.97, 1986.17, 43.36, 42.22]",42.78620338380119,32-64,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.13184,"[213.38, 2463.12, 44.16, 44.63]",44.39437802244784,32-64,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.11842,"[203.4, 2402.87, 45.91, 33.36]",39.1351197775093,32-64,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.11656,"[215.37, 2473.82, 40.24, 58.11]",48.35645148271325,32-64,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.1164,"[360.18, 2620.31, 31.25, 48.05]",38.75,32-64,background,0.0,,FP
1136,1136.jpg,2,boat,0.23328,"[5308.95, 1760.78, 145.06, 129.37]",136.9905551488861,>64,localization,0.35453885793685913,boat,FP
1136,1136.jpg,1,swimmer,0.11653,"[4825.42, 1582.79, 103.97, 95.5]",99.64504503486363,>64,class_confusion,0.9394416809082031,boat,FP
1144,1144.jpg,1,swimmer,0.56153,"[2005.68, 1977.4, 74.59, 47.03]",59.22809890584029,32-64,localization,0.25915607810020447,swimmer,FP
1144,1144.jpg,1,swimmer,0.46661,"[1832.42, 1508.15, 45.07, 55.22]",49.88752749936601,32-64,localization,0.22179672122001648,swimmer,FP
1144,1144.jpg,1,swimmer,0.44861,"[1731.37, 1749.12, 42.29, 50.11]",46.03424703413753,32-64,localization,0.22059795260429382,swimmer,FP
1144,1144.jpg,1,swimmer,0.31492,"[1832.51, 1518.82, 45.52, 58.54]",51.6211274576602,32-64,localization,0.20714959502220154,swimmer,FP
1144,1144.jpg,1,swimmer,0.26738,"[1827.66, 1412.38, 48.23, 30.85]",38.573248502038304,32-64,localization,0.1828085333108902,swimmer,FP
1144,1144.jpg,1,swimmer,0.25925,"[2270.45, 1508.89, 47.34, 54.59]",50.83591840421495,32-64,duplicate,0.6145182847976685,swimmer,FP
1144,1144.jpg,1,swimmer,0.25673,"[1785.46, 1012.39, 30.82, 50.11]",39.29873025938625,32-64,background,0.0,,FP
1144,1144.jpg,1,swimmer,0.22251,"[1685.94, 1436.62, 53.46, 37.83]",44.971010662425634,32-64,localization,0.4327978789806366,swimmer,FP
1144,1144.jpg,1,swimmer,0.20363,"[1959.3, 1313.37, 27.02, 27.09]",27.054977360921963,16-32,background,0.0,,FP
1144,1144.jpg,1,swimmer,0.20238,"[1678.16, 1435.88, 34.26, 39.96]",37.00039999783786,32-64,localization,0.4395894706249237,swimmer,FP
1144,1144.jpg,1,swimmer,0.1724,"[1966.37, 1695.52, 46.52, 31.42]",38.231641345879986,32-64,localization,0.4948762357234955,swimmer,FP
1144,1144.jpg,1,swimmer,0.16628,"[2391.33, 954.38, 39.0, 34.93]",36.90894200596923,32-64,background,0.0,,FP
1144,1144.jpg,1,swimmer,0.1261,"[1875.29, 1644.99, 55.87, 43.13]",49.08842124167368,32-64,localization,0.39324554800987244,swimmer,FP
1144,1144.jpg,1,swimmer,0.12185,"[1893.82, 1663.87, 50.08, 49.74]",49.90971047802221,32-64,localization,0.44321462512016296,swimmer,FP
1144,1144.jpg,1,swimmer,0.11336,"[2214.02, 1167.52, 30.57, 40.77]",35.30352531971843,32-64,background,0.0,,FP
1144,1144.jpg,1,swimmer,0.10758,"[1668.99, 1902.68, 41.92, 29.98]",35.450833558606206,32-64,background,0.0,,FP
1157,1157.jpg,1,swimmer,0.6057,"[1460.36, 2789.59, 44.8, 35.31]",39.77295563570804,32-64,background,0.0,,FP
1157,1157.jpg,1,swimmer,0.54855,"[1573.06, 2649.8, 37.28, 41.16]",39.17198999285076,32-64,background,0.0,,FP
1157,1157.jpg,1,swimmer,0.546,"[1193.18, 2726.15, 40.38, 27.04]",33.04353491985989,32-64,localization,0.29490548372268677,swimmer,FP
