image_id,file_name,category_id,category,score,bbox,edge_len,size_band,fp_type,best_iou,confused_with,error_kind
3012,3012.jpg,2,boat,0.28739,"[5196.85, 175.42, 221.42, 71.15]",125.51507080824996,>64,class_confusion,0.9429611563682556,jetski,FP
3060,3060.jpg,2,boat,0.34126,"[768.6, 431.88, 506.5, 556.52]",530.9212559316118,>64,duplicate,0.8718540072441101,boat,FP
3102,3102.jpg,5,buoy,0.305,"[3748.66, 1544.92, 178.59, 183.84]",181.19598671052293,>64,class_confusion,0.7898198962211609,boat,FP
3220,3220.jpg,3,jetski,0.31096,"[2026.7, 2718.92, 348.67, 373.03]",360.64438176685906,>64,class_confusion,0.9597721695899963,boat,FP
3304,3304.jpg,2,boat,0.48764,"[3467.53, 1918.47, 163.73, 117.04]",138.43034060494108,>64,class_confusion,0.9507510662078857,jetski,FP
3318,3318.jpg,3,jetski,0.25324,"[2956.46, 378.34, 220.68, 699.43]",392.87429592682696,>64,class_confusion,0.9605700373649597,boat,FP
3466,3466.jpg,2,boat,0.38656,"[0.03, 603.88, 117.77, 87.57]",101.55352726518169,>64,localization,0.3956789970397949,boat,FP
3467,3467.jpg,2,boat,0.60627,"[128.69, 633.76, 190.54, 75.67]",120.07565032095391,>64,localization,0.469826877117157,boat,FP
3468,3468.jpg,2,boat,0.48823,"[330.23, 648.12, 181.09, 72.51]",114.58985949899757,>64,localization,0.47904181480407715,boat,FP
3469,3469.jpg,2,boat,0.70849,"[523.81, 657.96, 171.88, 75.62]",114.00686645987601,>64,localization,0.42123284935951233,boat,FP
3470,3470.jpg,2,boat,0.57591,"[702.46, 665.57, 163.07, 71.6]",108.05467134742486,>64,localization,0.4241761565208435,boat,FP
3471,3471.jpg,2,boat,0.6265,"[826.29, 681.33, 160.23, 74.71]",109.41107485076635,>64,localization,0.4114806652069092,boat,FP
3472,3472.jpg,2,boat,0.43949,"[888.36, 699.77, 154.56, 64.52]",99.86095933847221,>64,localization,0.4529891014099121,boat,FP
3473,3473.jpg,2,boat,0.54663,"[914.79, 704.83, 155.6, 68.57]",103.29323307942296,>64,localization,0.4608222246170044,boat,FP
3474,3474.jpg,2,boat,0.64826,"[973.09, 704.9, 153.06, 67.99]",102.01249629334633,>64,localization,0.47369256615638733,boat,FP
3475,3475.jpg,2,boat,0.59925,"[1049.11, 685.07, 157.29, 65.88]",101.7952120681518,>64,localization,0.4830918312072754,boat,FP
3476,3476.jpg,2,boat,0.54289,"[1135.24, 674.59, 154.75, 65.38]",100.58605768196703,>64,localization,0.46243816614151,boat,FP
3477,3477.jpg,2,boat,0.62124,"[1222.63, 664.42, 155.66, 67.92]",102.82230886339792,>64,localization,0.4700900614261627,boat,FP
3478,3478.jpg,2,boat,0.61659,"[1310.0, 646.93, 155.95, 66.87]",102.11942273632377,>64,localization,0.4795030653476715,boat,FP
3479,3479.jpg,2,boat,0.53074,"[1394.11, 626.54, 158.58, 70.8]",105.9597281989719,>64,localization,0.47388285398483276,boat,FP
3480,3480.jpg,2,boat,0.60118,"[1479.25, 608.88, 157.07, 70.65]",105.34227783753302,>64,localization,0.46983057260513306,boat,FP
3481,3481.jpg,2,boat,0.63174,"[1560.01, 586.3, 159.51, 71.92]",107.10723224880755,>64,localization,0.4638259708881378,boat,FP
3482,3482.jpg,2,boat,0.60671,"[1643.08, 564.57, 158.09, 73.03]",107.4491167948811,>64,localization,0.42713597416877747,boat,FP
3483,3483.jpg,2,boat,0.56075,"[1721.23, 548.65, 160.35, 70.28]",106.1574208428219,>64,localization,0.4419094920158386,boat,FP
3484,3484.jpg,2,boat,0.59021,"[1798.86, 533.88, 165.19, 69.42]",107.08636607897384,>64,localization,0.4733577370643616,boat,FP
3485,3485.jpg,2,boat,0.61992,"[1881.31, 514.69, 161.73, 74.37]",109.67160115544954,>64,localization,0.44892898201942444,boat,FP
3486,3486.jpg,2,boat,0.68432,"[1957.57, 502.73, 164.63, 69.44]",106.92009726894192,>64,localization,0.49241742491722107,boat,FP
3487,3487.jpg,2,boat,0.66754,"[2034.09, 486.15, 167.09, 74.31]",111.4291609050342,>64,localization,0.45103105902671814,boat,FP
3488,3488.jpg,2,boat,0.66193,"[2111.88, 465.49, 169.93, 76.35]",113.9041504950544,>64,localization,0.4717426300048828,boat,FP
3489,3489.jpg,2,boat,0.71814,"[2187.69, 445.49, 172.99, 80.41]",117.94119678890833,>64,localization,0.435397744178772,boat,FP
3490,3490.jpg,2,boat,0.6298,"[2265.55, 431.15, 173.63, 80.97]",118.56989963730256,>64,localization,0.4366258382797241,boat,FP
3491,3491.jpg,2,boat,0.72229,"[2346.04, 411.06, 177.67, 81.76]",120.52509780124636,>64,localization,0.4595690369606018,boat,FP
3492,3492.jpg,2,boat,0.70279,"[2413.7, 399.79, 179.51, 81.25]",120.76914962025691,>64,localization,0.46347805857658386,boat,FP
3493,3493.jpg,2,boat,0.67994,"[2488.07, 389.98, 180.98, 78.06]",118.8583139708788,>64,localization,0.4803192913532257,boat,FP
3495,3495.jpg,2,boat,0.70545,"[2640.86, 355.45, 188.89, 85.91]",127.38736161801923,>64,localization,0.484979510307312,boat,FP
3496,3496.jpg,2,boat,0.68911,"[2716.37, 343.0, 192.82, 83.68]",127.02431893145501,>64,localization,0.4991258382797241,boat,FP
3497,3497.jpg,2,boat,0.66542,"[2793.42, 329.14, 196.7, 87.39]",131.10916443940903,>64,localization,0.48822733759880066,boat,FP
3505,3505.jpg,2,boat,0.28561,"[3073.52, 42.31, 86.41, 24.11]",45.643675355957036,32-64,background,0.0,,FP
3509,3509.jpg,2,boat,0.27265,"[3668.21, 66.09, 90.64, 28.17]",50.53047397363298,32-64,background,0.0,,FP
3520,3520.jpg,2,boat,0.56124,"[3191.52, 236.92, 45.31, 25.39]",33.91785517983117,32-64,localization,0.48867467045783997,boat,FP
3521,3521.jpg,2,boat,0.64165,"[3023.67, 186.43, 44.14, 28.07]",35.1995710201133,32-64,localization,0.4438976049423218,boat,FP
3521,3521.jpg,2,boat,0.39406,"[706.79, 155.01, 39.62, 37.14]",38.35996350363227,32-64,localization,0.3716747760772705,boat,FP
3522,3522.jpg,2,boat,0.53709,"[501.47, 97.0, 42.94, 41.76]",42.34589000127403,32-64,localization,0.41458362340927124,boat,FP
3523,3523.jpg,2,boat,0.26865,"[3775.21, 290.59, 64.49, 57.6]",60.9477152976221,32-64,background,0.0,,FP
3716,3716.jpg,2,boat,0.29164,"[3139.14, 217.52, 109.67, 33.75]",60.83882395313046,32-64,localization,0.4936572015285492,boat,FP
3718,3718.jpg,2,boat,0.47485,"[3198.74, 207.01, 112.88, 43.14]",69.78282883346017,>64,duplicate,0.6261418461799622,boat,FP
4237,4237.jpg,2,boat,0.54873,"[2251.15, 46.56, 148.04, 29.58]",66.17418832142937,>64,background,0.0,,FP
4238,4238.jpg,2,boat,0.48541,"[2265.3, 45.64, 145.82, 29.0]",65.02907042238878,>64,background,0.0,,FP
4239,4239.jpg,2,boat,0.52885,"[2278.67, 45.58, 144.69, 28.51]",64.22703402773632,>64,background,0.0,,FP
4240,4240.jpg,2,boat,0.45623,"[2287.79, 46.53, 148.58, 29.74]",66.47382341944835,>64,background,0.0,,FP
4241,4241.jpg,2,boat,0.42966,"[2300.57, 47.55, 147.96, 28.54]",64.98290852216451,>64,background,0.0,,FP
4242,4242.jpg,2,boat,0.46644,"[2315.4, 46.76, 145.36, 30.2]",66.25610915228874,>64,background,0.0,,FP
4243,4243.jpg,2,boat,0.44817,"[2327.27, 46.69, 145.14, 29.48]",65.41198055402388,>64,background,0.0,,FP
4436,4436.jpg,2,boat,0.69497,"[3221.72, 702.27, 54.64, 50.75]",52.65909228234,32-64,localization,0.4939914047718048,boat,FP
4437,4437.jpg,2,boat,0.41337,"[3416.81, 874.52, 110.73, 55.31]",78.25903334440056,>64,duplicate,0.8624969720840454,boat,FP
4437,4437.jpg,2,boat,0.25737,"[2524.82, 755.22, 132.89, 32.93]",66.15185333760499,>64,duplicate,0.9494534730911255,boat,FP
4438,4438.jpg,2,boat,0.31088,"[3448.2, 881.95, 113.36, 55.62]",79.40455402557211,>64,duplicate,0.9022287130355835,boat,FP
4438,4438.jpg,2,boat,0.25784,"[2396.21, 1030.17, 166.19, 36.99]",78.40515352959906,>64,localization,0.44742199778556824,boat,FP
4439,4439.jpg,2,boat,0.33538,"[2581.73, 755.87, 133.19, 37.96]",71.10479871288575,>64,duplicate,0.7147958278656006,boat,FP
4439,4439.jpg,2,boat,0.26049,"[2346.64, 1045.91, 188.32, 35.82]",82.131738079746,>64,localization,0.4921261668205261,boat,FP
4440,4440.jpg,2,boat,0.33307,"[2611.7, 768.78, 135.32, 28.02]",61.57650850770933,32-64,duplicate,0.7683230042457581,boat,FP
4441,4441.jpg,2,boat,0.36373,"[2642.99, 759.38, 139.61, 43.29]",77.74134614219129,>64,duplicate,0.8049682378768921,boat,FP
4442,4442.jpg,2,boat,0.45465,"[2678.87, 763.85, 135.33, 39.79]",73.38106499635992,>64,duplicate,0.7395702600479126,boat,FP
4442,4442.jpg,2,boat,0.26665,"[3237.26, 296.45, 29.32, 38.43]",33.567359145455576,32-64,background,0.0,,FP
4482,4482.jpg,2,boat,0.69624,"[3059.99, 1324.07, 210.52, 136.69]",169.63483958196795,>64,class_confusion,0.8552904725074768,swimmer,FP
4483,4483.jpg,2,boat,0.59149,"[3101.16, 1445.17, 214.25, 129.92]",166.83932390177083,>64,class_confusion,0.8078528046607971,swimmer,FP
4484,4484.jpg,5,buoy,0.57456,"[3114.66, 1437.44, 219.45, 152.8]",183.11733943021343,>64,class_confusion,0.8558980226516724,swimmer,FP
4484,4484.jpg,2,boat,0.56958,"[3114.02, 1439.03, 221.17, 152.12]",183.4240453157655,>64,class_confusion,0.8711665272712708,swimmer,FP
4485,4485.jpg,2,boat,0.68315,"[3165.34, 1487.79, 209.73, 152.17]",178.6466179360807,>64,class_confusion,0.6592873930931091,swimmer,FP
4897,4897.jpg,5,buoy,0.33155,"[2065.85, 782.92, 77.09, 103.08]",89.14279107140409,>64,localization,0.3725850582122803,buoy,FP
4907,4907.jpg,2,boat,0.2812,"[1443.68, 800.39, 76.57, 100.03]",87.5174102679004,>64,class_confusion,0.7906437516212463,buoy,FP
4908,4908.jpg,2,boat,0.34793,"[1307.5, 796.76, 79.7, 107.63]",92.61809218505853,>64,class_confusion,0.8198986649513245,buoy,FP
4909,4909.jpg,2,boat,0.31733,"[1350.24, 783.17, 78.71, 104.51]",90.69720006703625,>64,class_confusion,0.6056888699531555,buoy,FP
4911,4911.jpg,2,boat,0.28325,"[1531.15, 750.68, 76.67, 108.73]",91.30349993291605,>64,class_confusion,0.851267397403717,buoy,FP
4912,4912.jpg,2,boat,0.30012,"[1625.31, 747.18, 76.6, 105.06]",89.7083942560561,>64,class_confusion,0.8664422631263733,buoy,FP
4913,4913.jpg,2,boat,0.34616,"[1729.5, 740.4, 76.04, 113.54]",92.91706839972944,>64,class_confusion,0.8158148527145386,buoy,FP
4914,4914.jpg,2,boat,0.2873,"[1876.87, 744.3, 73.87, 107.96]",89.30288461186458,>64,class_confusion,0.7845543622970581,buoy,FP
4923,4923.jpg,2,boat,0.52758,"[2004.84, 706.27, 76.81, 123.46]",97.38050420900478,>64,class_confusion,0.829992413520813,buoy,FP
4924,4924.jpg,2,boat,0.35101,"[2083.44, 715.0, 73.45, 106.18]",88.31149981740771,>64,class_confusion,0.9284416437149048,buoy,FP
5148,5148.jpg,5,buoy,0.25111,"[1954.98, 1921.51, 34.94, 38.67]",36.75771755699747,32-64,background,0.0267021544277668,,FP
5152,5152.jpg,2,boat,0.29821,"[2639.47, 929.43, 58.77, 50.39]",54.41893328612754,32-64,class_confusion,0.8309270143508911,swimmer,FP
5543,5543.jpg,2,boat,0.37442,"[1449.73, 662.48, 67.09, 31.87]",46.24022383163818,32-64,background,0.1889004111289978,,FP
5543,5543.jpg,2,boat,0.35488,"[2104.06, 621.8, 76.02, 34.47]",51.18993455748893,32-64,background,0.1865665465593338,,FP
5543,5543.jpg,5,buoy,0.26246,"[1637.94, 745.45, 44.89, 30.97]",37.28596652897709,32-64,background,0.12760207056999207,,FP
5544,5544.jpg,5,buoy,0.49768,"[1720.67, 725.15, 30.14, 33.76]",31.898689628259024,16-32,background,0.2623995244503021,,FP
5544,5544.jpg,2,boat,0.42027,"[2160.24, 593.88, 90.7, 37.78]",58.53756059146982,32-64,class_confusion,0.7380032539367676,swimmer,FP
5545,5545.jpg,2,boat,0.47614,"[2017.63, 630.06, 107.27, 27.04]",53.8570403939912,32-64,class_confusion,0.6837082505226135,swimmer,FP
5545,5545.jpg,2,boat,0.39309,"[2334.05, 568.35, 87.74, 31.29]",52.39641781648818,32-64,class_confusion,0.7506762146949768,swimmer,FP
5546,5546.jpg,2,boat,0.33953,"[2456.32, 547.86, 68.29, 33.53]",47.85147542134934,32-64,class_confusion,0.7234020829200745,swimmer,FP
5546,5546.jpg,5,buoy,0.29569,"[2022.67, 676.79, 35.25, 30.8]",32.94996206371109,32-64,background,0.41878098249435425,,FP
5547,5547.jpg,2,boat,0.62045,"[2519.75, 540.37, 86.95, 39.13]",58.329696553299506,32-64,class_confusion,0.9067352414131165,swimmer,FP
5547,5547.jpg,5,buoy,0.32745,"[2093.55, 671.6, 33.83, 31.34]",32.56120698008598,32-64,background,0.476505309343338,,FP
5548,5548.jpg,2,boat,0.57065,"[2252.39, 597.78, 76.61, 32.41]",49.82900861947787,32-64,class_confusion,0.871803879737854,swimmer,FP
5548,5548.jpg,2,boat,0.2563,"[2548.44, 540.32, 77.68, 34.81]",52.00039230621246,32-64,class_confusion,0.8862022757530212,swimmer,FP
5548,5548.jpg,5,buoy,0.2516,"[2116.28, 673.84, 36.01, 28.0]",31.753425012114835,16-32,class_confusion,0.5957590341567993,swimmer,FP
5549,5549.jpg,5,buoy,0.37185,"[2116.04, 676.44, 33.29, 26.25]",29.56116540327867,16-32,class_confusion,0.6747986078262329,swimmer,FP
5549,5549.jpg,2,boat,0.33565,"[2254.09, 599.72, 89.19, 29.68]",51.45055101745753,32-64,class_confusion,0.9144892692565918,swimmer,FP
5550,5550.jpg,5,buoy,0.29895,"[2113.89, 677.5, 38.29, 27.75]",32.59674063460947,32-64,class_confusion,0.7547897696495056,swimmer,FP
5551,5551.jpg,2,boat,0.31328,"[2256.92, 595.84, 78.86, 35.33]",52.783745604115666,32-64,class_confusion,0.9409523010253906,swimmer,FP
5551,5551.jpg,5,buoy,0.26583,"[2112.72, 675.26, 36.8, 35.41]",36.09831020975912,32-64,class_confusion,0.8510882258415222,swimmer,FP
5554,5554.jpg,2,boat,0.29489,"[2258.59, 586.85, 80.33, 38.4]",55.539823550313876,32-64,class_confusion,0.847197413444519,swimmer,FP
5554,5554.jpg,2,boat,0.25175,"[1916.6, 604.18, 64.82, 35.93]",48.259533773131295,32-64,class_confusion,0.8178927898406982,swimmer,FP
5556,5556.jpg,5,buoy,0.43273,"[2124.38, 675.35, 37.4, 29.0]",32.93326585688094,32-64,class_confusion,0.782535970211029,swimmer,FP
5556,5556.jpg,2,boat,0.25082,"[2593.31, 527.48, 85.63, 42.23]",60.13447347403983,32-64,class_confusion,0.8412250280380249,swimmer,FP
5557,5557.jpg,2,boat,0.44269,"[1926.57, 600.55, 62.69, 33.94]",46.12698342618992,32-64,class_confusion,0.7084594964981079,swimmer,FP
5557,5557.jpg,5,buoy,0.34686,"[2125.74, 677.81, 39.56, 25.21]",31.58017732692456,16-32,class_confusion,0.7420473694801331,swimmer,FP
5558,5558.jpg,2,boat,0.3396,"[1935.38, 600.27, 59.86, 33.42]",44.72718636355299,32-64,background,0.46127963066101074,,FP
5560,5560.jpg,2,boat,0.27036,"[1928.71, 600.6, 63.26, 35.68]",47.509123334365995,32-64,class_confusion,0.8401217460632324,swimmer,FP
5561,5561.jpg,5,buoy,0.40885,"[2122.92, 675.36, 34.6, 28.89]",31.61635652632985,16-32,class_confusion,0.5032802820205688,swimmer,FP
5561,5561.jpg,2,boat,0.32723,"[1927.29, 601.29, 67.91, 32.49]",46.972288639154044,32-64,class_confusion,0.5714786052703857,swimmer,FP
5561,5561.jpg,5,buoy,0.31346,"[2524.46, 889.13, 35.98, 51.25]",42.94153001466063,32-64,class_confusion,0.7305528521537781,swimmer,FP
5562,5562.jpg,5,buoy,0.44563,"[2522.11, 891.74, 40.09, 49.32]",44.46615342032634,32-64,class_confusion,0.8086597919464111,swimmer,FP
5562,5562.jpg,2,boat,0.32052,"[1941.28, 600.13, 52.95, 36.83]",44.16048573102429,32-64,background,0.4782465696334839,,FP
5562,5562.jpg,2,boat,0.31929,"[2277.28, 577.98, 68.73, 37.98]",51.09173514375882,32-64,class_confusion,0.9560063481330872,swimmer,FP
5562,5562.jpg,5,buoy,0.27805,"[2126.49, 675.38, 30.72, 28.66]",29.672128336201297,16-32,background,0.4076078534126282,,FP
5563,5563.jpg,5,buoy,0.42965,"[2517.65, 888.59, 36.14, 58.02]",45.79129611618348,32-64,class_confusion,0.864159345626831,swimmer,FP
5563,5563.jpg,2,boat,0.34834,"[2275.39, 576.8, 83.73, 42.15]",59.407234407940585,32-64,class_confusion,0.9125710129737854,swimmer,FP
5563,5563.jpg,2,boat,0.27781,"[1921.59, 598.74, 63.02, 42.93]",52.01392698114612,32-64,class_confusion,0.8083961009979248,swimmer,FP
